계획,이수구분(주전공),이수구분(다전공),공학인증,과목번호,과목명,수강유의사항,강좌유형정보,분반,교수명,개설학과,시간/학점(설계),수강인원,여석,강의시간(강의실),수강대상
,전선-전자공학,복선-전자공학/부선-전자공학/융선-ICT유통물류융합,,2150685704,회로이론,회로이론(라),EL+,,채준완,전자정보공학부 전자공학전공,3.0/3.0,0,40,"수 15:00-16:15 (형남공학관 05103 (정용기강의실)-채준완)
금 15:00-16:15 (형남공학관 05112 (배명진강의실)-채준완)","2학년 전자공학전공(IT융합 수강제한), ICT유통물류융합"
,전선-전자공학,복선-전자공학/부선-전자공학/융선-ICT유통물류융합,,2150685705,회로이론,회로이론(마),,,김재승,전자정보공학부 전자공학전공,3.0/3.0,0,40,"화 12:00-13:15 (형남공학관 05102-김재승)
목 15:00-16:15 (형남공학관 05102-김재승)",2학년 전자공학전공(IT융합 수강제한)
,전선-전자공학,복선-전자공학/부선-전자공학/융선-ICT유통물류융합,,2150685706,회로이론,회로이론(바),,,김재승,전자정보공학부 전자공학전공,3.0/3.0,0,40,"월 16:30-17:45 (형남공학관 05102-김재승)
수 16:30-17:45 (형남공학관 05102-김재승)",2학년 전자공학전공(IT융합 수강제한)
,교직전공-전자공학,,,2150693801,공업교과교육론,교직전공(교과교육영역); 학점교류생 수강불가,,,박기문,학사팀,3.0/3.0,0,50,목 18:00-20:45 (미래관 20203-박기문),"3학년 교직이수자 ,전기 ,화공 ,전자정보
4학년 교직이수자 ,전기 ,화공 ,전자정보"
,교직전공-전자공학,,,2150694201,공업교과논리및논술,교직전공(교과교육영역); 학점교류생 수강불가,,,박기문,학사팀,3.0/2.0,0,50,수 18:00-20:45 (미래관 20203-박기문),"3학년 ;교직이수자 ,전기 ,화공,IT융합전공 ,전자공학전공 ,정통전
4학년 ;교직이수자 ,전기 ,화공 ,IT융합전공 ,전자공학전공 ,정통전"
,전선-전자공학,복선-전자공학/부선-전자공학/융선-AI로봇융합/융선-ICT유통물류융합/융선-스마트자동차융합/융선-정보보호융합,,2150014601,데이터통신,,,,유명식,전자정보공학부 전자공학전공,3.0/3.0,0,40,"월 10:30-11:45 (형남공학관 05105 (심영복강의실)-유명식)
수 10:30-11:45 (형남공학관 05105 (심영복강의실)-유명식)","3학년 전자공학전공(IT융합 수강제한),정보보호융합,ICT유통물류융합,AI로봇융합,스마트자동차융합"
,전선-전자공학,복선-전자공학/부선-전자공학/융선-AI로봇융합/융선-ICT유통물류융합/융선-스마트자동차융합/융선-정보보호융합,,2150014602,데이터통신,,,,유명식,전자정보공학부 전자공학전공,3.0/3.0,0,40,"월 15:00-16:15 (형남공학관 05112 (배명진강의실)-유명식)
수 15:00-16:15 (형남공학관 05112 (배명진강의실)-유명식)","3학년 전자공학전공(IT융합 수강제한),정보보호융합,ICT유통물류융합,AI로봇융합,스마트자동차융합"
,전선-전자공학,복선-전자공학/부선-전자공학/융선-AI로봇융합/융선-ICT유통물류융합/융선-스마트자동차융합/융선-정보보호융합,,2150014603,데이터통신,,,,배시영,전자정보공학부 전자공학전공,3.0/3.0,0,40,"목 16:30-17:45 (형남공학관 05104 (김낙경강의실)-배시영)
금 16:30-17:45 (형남공학관 05104 (김낙경강의실)-배시영)","3학년 전자공학전공(IT융합 수강제한),정보보호융합,ICT유통물류융합,AI로봇융합,스마트자동차융합"
,전선-전자공학,,,2150635401,디스플레이원리,가,,,강대승,전기공학부,3.0/3.0,0,40,"월 15:00-16:15 (문화관 03206-강대승)
수 15:00-16:15 (문화관 03309-강대승)","3학년 전기,전자공학전공,IT융합전공(디스플레이트랙)"
,전선-전자공학,,,2150635402,디스플레이원리,나,,,임경문,전기공학부,3.0/3.0,0,40,"화 13:30-14:45 (미래관 20401-임경문)
목 16:30-17:45 (미래관 20204 (윤동주강의실)-임경문)","3학년 전기,전자공학전공,IT융합전공(디스플레이트랙)"
,전선-전자공학,,,2150635403,디스플레이원리,다,,,임경문,전기공학부,3.0/3.0,0,40,"화 12:00-13:15 (미래관 20401-임경문)
목 15:00-16:15 (미래관 20204 (윤동주강의실)-임경문)","3학년 전기,전자공학전공,IT융합전공(디스플레이트랙)"
,전선-전자공학,복선-전자공학/부선-전자공학/융선-AI로봇융합/융선-스마트자동차융합,,2150014701,디지털신호처리,,,,임성빈,전자정보공학부 전자공학전공,3.0/3.0,0,40,"수 12:00-13:15 (미래관 20204 (윤동주강의실)-임성빈)
금 12:00-13:15 (미래관 20204 (윤동주강의실)-임성빈)","3학년 전자공학전공(IT융합 수강제한), AI로봇융합,스마트자동차융합"
,전선-전자공학,복선-전자공학/부선-전자공학/융선-AI로봇융합/융선-스마트자동차융합,,2150014702,디지털신호처리,,,,임성빈,전자정보공학부 전자공학전공,3.0/3.0,0,40,"수 13:30-14:45 (미래관 20204 (윤동주강의실)-임성빈)
금 13:30-14:45 (미래관 20204 (윤동주강의실)-임성빈)","3학년 전자공학전공(IT융합 수강제한), AI로봇융합, 스마트자동차융합"
,전선-전자공학,복선-전자공학/부선-전자공학/융선-AI로봇융합/융선-스마트자동차융합,,2150014703,디지털신호처리,,,,홍민철,전자정보공학부 전자공학전공,3.0/3.0,0,40,"화 16:30-17:45 (형남공학관 05105 (심영복강의실)-홍민철)
금 15:00-16:15 (형남공학관 05105 (심영복강의실)-홍민철)","3학년 전자공학전공(IT융합 수강제한), AI로봇융합, 스마트자동차융합"
,전선-전자공학,복선-전자공학/부선-전자공학,,2150014801,자료구조및알고리즘,,,,고성균,전자정보공학부 전자공학전공,3.0/3.0,0,40,"목 09:00-10:15 (형남공학관 05112 (배명진강의실)-고성균)
금 09:00-10:15 (형남공학관 05112 (배명진강의실)-고성균)",3학년 전자공학전공(IT융합 수강제한)
,전선-전자공학,복선-전자공학/부선-전자공학,,2150014901,전송및전파,,,,홍순기,전자정보공학부 전자공학전공,3.0/3.0,0,40,"월 12:00-13:15 (미래관 20204 (윤동주강의실)-홍순기)
목 12:00-13:15 (형남공학관 05112 (배명진강의실)-홍순기)",3학년 전자공학전공(IT융합 수강제한)
,전선-전자공학,복선-전자공학/부선-전자공학,,2150014902,전송및전파,,,,홍순기,전자정보공학부 전자공학전공,3.0/3.0,0,40,"월 13:30-14:45 (미래관 20204 (윤동주강의실)-홍순기)
목 13:30-14:45 (형남공학관 05112 (배명진강의실)-홍순기)",3학년 전자공학전공(IT융합 수강제한)
,전선-전자공학,복선-전자공학/부선-전자공학/융선-ICT유통물류융합,,2150015001,전자회로,,,,박창근,전자정보공학부 전자공학전공,3.0/3.0,0,40,"월 09:00-10:15 (미래관 20204 (윤동주강의실)-박창근)
수 09:00-10:15 (미래관 20204 (윤동주강의실)-박창근)","3학년 전자공학전공(IT융합 수강제한), ICT유통물류융합"
,전선-전자공학,복선-전자공학/부선-전자공학/융선-ICT유통물류융합,,2150015002,전자회로,,,,박창근,전자정보공학부 전자공학전공,3.0/3.0,0,40,"월 10:30-11:45 (미래관 20204 (윤동주강의실)-박창근)
수 10:30-11:45 (미래관 20204 (윤동주강의실)-박창근)","3학년 전자공학전공(IT융합 수강제한), ICT유통물류융합"
,전선-전자공학,복선-전자공학/부선-전자공학/융선-ICT유통물류융합,,2150015003,전자회로,,,,황영하,전자정보공학부 전자공학전공,3.0/3.0,0,40,"월 12:00-13:15 (문화관 03312-황영하)
목 12:00-13:15 (문화관 03312-황영하)","3학년 전자공학전공(IT융합 수강제한), ICT유통물류융합"
,전선-전자공학,복선-전자공학/부선-전자공학/융선-ICT유통물류융합,,2150015004,전자회로,,,,황영하,전자정보공학부 전자공학전공,3.0/3.0,0,40,"월 13:30-14:45 (문화관 03312-황영하)
목 13:30-14:45 (문화관 03312-황영하)","3학년 전자공학전공(IT융합 수강제한), ICT유통물류융합"
,전필-전자공학,복필-전자공학/부선-전자공학,,2150015101,전자회로실험,,EL+,,김영탁,전자정보공학부 전자공학전공,2.0/1.0,0,25,"월 09:00-09:50 (형남공학관 05314-김영탁)
월 10:00-10:50 (형남공학관 05314-김영탁)",3학년 전자공학전공(IT융합 수강제한)
,전필-전자공학,복필-전자공학/부선-전자공학,,2150015102,전자회로실험,,EL+,,김영탁,전자정보공학부 전자공학전공,2.0/1.0,0,25,"월 12:00-12:50 (형남공학관 05314-김영탁)
월 13:00-13:50 (형남공학관 05314-김영탁)",3학년 전자공학전공(IT융합 수강제한)
,전필-전자공학,복필-전자공학/부선-전자공학,,2150015103,전자회로실험,,EL+,,김영탁,전자정보공학부 전자공학전공,2.0/1.0,0,25,"화 09:00-09:50 (형남공학관 05314-김영탁)
화 10:00-10:50 (형남공학관 05314-김영탁)",3학년 전자공학전공(IT융합 수강제한)
,전필-전자공학,복필-전자공학/부선-전자공학,,2150015104,전자회로실험,,EL+,,김영탁,전자정보공학부 전자공학전공,2.0/1.0,0,25,"화 12:00-12:50 (형남공학관 05313-김영탁)
화 13:00-13:50 (형남공학관 05313-김영탁)",3학년 전자공학전공(IT융합 수강제한)
,전필-전자공학,복필-전자공학/부선-전자공학,,2150015105,전자회로실험,,EL+,,김영탁,전자정보공학부 전자공학전공,2.0/1.0,0,25,"수 09:00-09:50 (형남공학관 05314-김영탁)
수 10:00-10:50 (형남공학관 05314-김영탁)",3학년 전자공학전공(IT융합 수강제한)
,전필-전자공학,복필-전자공학/부선-전자공학,,2150015106,전자회로실험,,EL+,,김영탁,전자정보공학부 전자공학전공,2.0/1.0,0,25,"수 12:00-12:50 (형남공학관 05314-김영탁)
수 13:00-13:50 (형남공학관 05314-김영탁)",3학년 전자공학전공(IT융합 수강제한)
,전선-전자공학,복선-전자공학/부선-전자공학/융선-AI로봇융합,,2150015201,확률및랜덤프로세스,,,,이재진,전자정보공학부 전자공학전공,3.0/3.0,0,40,"수 12:00-13:15 (형남공학관 05112 (배명진강의실)-이재진)
금 12:00-13:15 (형남공학관 05112 (배명진강의실)-이재진)","3학년 전자공학전공(IT융합 수강제한), AI로봇융합"
,전선-전자공학,복선-전자공학/부선-전자공학/융선-AI로봇융합,,2150015202,확률및랜덤프로세스,,,,이재진,전자정보공학부 전자공학전공,3.0/3.0,0,40,"수 13:30-14:45 (형남공학관 05112 (배명진강의실)-이재진)
금 13:30-14:45 (형남공학관 05112 (배명진강의실)-이재진)","3학년 전자공학전공(IT융합 수강제한), AI로봇융합"
,전선-전자공학,복선-전자공학/부선-전자공학/융선-ICT유통물류융합,,2150025601,SoC구조및설계,,EL+,,이성수,전자정보공학부 전자공학전공,3.0/3.0,0,70,"월 12:00-13:15 (형남공학관 05112 (배명진강의실)-이성수)
수 09:00-10:15 (형남공학관 05112 (배명진강의실)-이성수)","4학년 전자공학전공,ICT유통물류융합(IT융합전공 수강제한)"
,전선-전자공학,복선-전자공학/부선-전자공학/융선-AI로봇융합,,2150025501,디지털통신,,EL+,,정동현,전자정보공학부 전자공학전공,3.0/3.0,0,40,"화 13:30-14:45 (미래관 20107-정동현)
목 13:30-14:45 (미래관 20107-정동현)","4학년 전자공학전공, AI로봇융합"
,전선-전자공학,복선-전자공학/부선-전자공학/융선-인공지능반도체융합,,2150025801,마이크로프로세서,,EL+,,이기홍,전자정보공학부 전자공학전공,3.0/3.0,0,40,"화 10:30-11:45 (미래관 20204 (윤동주강의실)-이기홍)
목 12:00-13:15 (미래관 20401-이기홍)",4학년 전자공학전공
,전선-전자공학,복선-전자공학/부선-전자공학/융필-스마트자동차융합,,2150080701,자동차전자및반도체,,EL+,,이성수,전자정보공학부 전자공학전공,3.0/3.0,0,70,"월 13:30-14:45 (형남공학관 05112 (배명진강의실)-이성수)
수 10:30-11:45 (형남공학관 05112 (배명진강의실)-이성수)","4학년 전자공학전공,스마트자동차융합(IT융합전공수강 제한)"
