계획,이수구분(주전공),이수구분(다전공),공학인증,과목번호,과목명,수강유의사항,강좌유형정보,분반,교수명,개설학과,시간/학점(설계),수강인원,여석,강의시간(강의실),수강대상
,전필-통계·보험,복필-통계·보험/부선-통계·보험,,2150324802,수리통계1,,, (공통-재수강),고방원,정보통계·보험수리학과,3.0/3.0,0,40,"화 12:00-13:15 (조만식기념관 12330-고방원)
목 13:30-14:45 (조만식기념관 12330-고방원)","2학년 통계보험,여론조사컨설팅"
,전필-통계·보험,복필-통계·보험/부선-통계·보험/융선-AI모빌리티융합/융선-빅데이터융합,,2150236201,회귀분석1,,,,한경도,정보통계·보험수리학과,3.0/3.0,0,40,"화 10:30-11:45 (백마관 07403-한경도)
수 12:00-13:15 (진리관 11522 (이효계강의실)-한경도)","2학년 통계보험,빅데이터융합,AI모빌리티융합,여론조사컨설팅 (대상외수강제한)(대상외수강제한)"
,전필-통계·보험,복필-통계·보험/부선-통계·보험/융선-AI모빌리티융합/융선-빅데이터융합,,2150236202,회귀분석1,,, (공통-재수강),한경도,정보통계·보험수리학과,3.0/3.0,0,40,"수 10:30-11:45 (진리관 11522 (이효계강의실)-한경도)
목 10:30-11:45 (숭덕경상관 02317-한경도)","2학년 통계보험,빅데이터융합,AI모빌리티융합,여론조사컨설팅"
,전선-통계·보험,복선-통계·보험/부선-통계·보험,,2150555501,계리모형론1,,,,권혁성,정보통계·보험수리학과,3.0/3.0,0,40,"화 15:00-16:15 (조만식기념관 12330-권혁성)
수 10:30-11:45 (조만식기념관 12330-권혁성)",3학년 통계보험
,전선-통계·보험,복선-통계·보험/부선-통계·보험,,2150547901,보험수리학2,,,,권혁성,정보통계·보험수리학과,3.0/3.0,0,40,"수 15:00-16:15 (숭덕경상관 02317-권혁성)
목 15:00-16:15 (조만식기념관 12330-권혁성)",3학년 통계보험
,전선-통계·보험,복선-통계·보험/부선-통계·보험,,2150320101,실험계획,,영어,,신하영,정보통계·보험수리학과,3.0/3.0,0,40,"화 13:30-14:45 (숭덕경상관 02317-신하영)
목 13:30-14:45 (베어드홀 01103-신하영)",3학년 통계보험
,전선-통계·보험,복선-통계·보험/부선-통계·보험/융선-AI모빌리티융합/융선-빅데이터융합,,2150472601,전산통계2,,,,조상훈,정보통계·보험수리학과,3.0/3.0,0,30,"월 10:30-11:45 (베어드홀 01513 (정보통계보험수리실습실)-조상훈)
수 09:00-10:15 (베어드홀 01513 (정보통계보험수리실습실)-조상훈)","3학년 통계보험,빅데이터융합,AI모빌리티융합,여론조사컨설팅"
,전선-통계·보험,복선-통계·보험/부선-통계·보험/융선-AI모빌리티융합/융선-빅데이터융합,,2150472602,전산통계2,,,,조상훈,정보통계·보험수리학과,3.0/3.0,0,30,"월 09:00-10:15 (베어드홀 01513 (정보통계보험수리실습실)-조상훈)
수 12:00-13:15 (베어드홀 01513 (정보통계보험수리실습실)-조상훈)","3학년 통계보험,빅데이터융합,AI모빌리티융합,여론조사컨설팅"
,전선-통계·보험,복선-통계·보험/부선-통계·보험,,2150547801,추정검정론,,,,고방원,정보통계·보험수리학과,3.0/3.0,0,40,"화 16:30-17:45 (조만식기념관 12330-고방원)
목 16:30-17:45 (조만식기념관 12330-고방원)","3학년 통계보험,여론조사컨설팅"
,전선-통계·보험,복선-통계·보험/부선-통계·보험/융선-빅데이터융합,,2150212401,표본론,,영어,,신하영,정보통계·보험수리학과,3.0/3.0,0,40,"화 12:00-13:15 (숭덕경상관 02317-신하영)
목 12:00-13:15 (백마관 07117-신하영)","3학년 통계보험,빅데이터융합,여론조사컨설팅"
,전선-통계·보험,융필-AI모빌리티융합/융필-빅데이터융합,,2150687701,딥러닝분석,,,,김규순,정보통계·보험수리학과,3.0/3.0,0,40,"월 15:00-16:15 (베어드홀 01523-김규순)
수 13:30-14:45 (베어드홀 01523-김규순)","4학년 통계보험,AI융합,소프트,빅데이터융합,AI모빌리티융합"
,전선-통계·보험,융필-AI모빌리티융합/융필-빅데이터융합,,2150687702,딥러닝분석,,,,김규순,정보통계·보험수리학과,3.0/3.0,0,40,"월 13:30-14:45 (베어드홀 01523-김규순)
수 15:00-16:15 (베어드홀 01523-김규순)","4학년 통계보험,AI융합,소프트,빅데이터융합,AI모빌리티융합"
,전선-통계·보험,복선-통계·보험/부선-통계·보험/융선-AI모빌리티융합/융선-빅데이터융합,,2150351501,범주형자료분석,,,,김지현,정보통계·보험수리학과,3.0/3.0,0,40,화 수 10:30-11:45 (베어드홀 01523-김지현),"4학년 통계보험,빅데이터융합,AI모빌리티융합"
,전선-통계·보험,복선-통계·보험/부선-통계·보험,,2150679901,연금수리학,,,,,정보통계·보험수리학과,3.0/3.0,0,40,"월 10:30-11:45 (조만식기념관 12330-)
월 12:00-13:15 (조만식기념관 12330-)",4학년 통계보험
