계획,이수구분(주전공),이수구분(다전공),공학인증,과목번호,과목명,수강유의사항,강좌유형정보,분반,교수명,개설학과,시간/학점(설계),수강인원,여석,강의시간(강의실),수강대상
,전선-사회복지,복선-사회복지/부선-사회복지,,2150427902,사회복지조사론,나,,,유서구,사회복지학부,3.0/3.0,0,40,"월 09:00-10:15 (진리관 11521-유서구)
월 10:30-11:45 (진리관 11521-유서구)",2학년 사회복지
,전선-사회복지,복선-사회복지/부선-사회복지,,2150428901,아동복지론,,영어,,이현지,사회복지학부,3.0/3.0,0,40,"수 12:00-13:15 (진리관 11521-이현지)
수 13:30-14:45 (진리관 11521-이현지)",2학년 사회복지
,전선-사회복지,복선-사회복지/부선-사회복지,,2150429401,노인복지론,,,,김가원,사회복지학부,3.0/3.0,0,40,"월 18:00-19:15 (조만식기념관 12525 (박영립강의실)-김가원)
월 19:30-20:45 (조만식기념관 12525 (박영립강의실)-김가원)",3학년 사회복지
,전선-사회복지,복선-사회복지/부선-사회복지,,2150627001,사례관리론,,,,유서구,사회복지학부,3.0/3.0,0,40,"화 09:00-10:15 (진리관 11521-유서구)
화 10:30-11:45 (진리관 11521-유서구)",3학년 사회복지
,전선-사회복지,복선-사회복지/부선-사회복지/융선-통일외교및개발협력,,2150581501,사회보장론,,,,정찬미,사회복지학부,3.0/3.0,0,40,"월 15:00-16:15 (진리관 11521-정찬미)
월 16:30-17:45 (진리관 11521-정찬미)","3학년 사회복지,통일외교및개발협력"
,전선-사회복지,복선-사회복지/부선-사회복지,,2150337401,상담실기,김수영A,,,김수영,사회복지학부,3.0/3.0,0,40,"화 15:00-16:15 (미래관 20308-김수영)
화 16:30-17:45 (미래관 20308-김수영)",3학년 사회복지
,전선-사회복지,복선-사회복지/부선-사회복지,,2150428701,의료사회복지론,,EL+,,이채원,사회복지학부,3.0/3.0,0,40,"월 09:00-10:15 (조만식기념관 12407-이채원)
월 10:30-11:45 (조만식기념관 12407-이채원)",3학년 사회복지
,전선-사회복지,복선-사회복지/부선-사회복지,,2150667101,중독과사회복지실천,,EL+,,이성규,사회복지학부,3.0/3.0,0,40,"목 09:00-10:15 (진리관 11521-이성규)
목 10:30-11:45 (진리관 11521-이성규)",3학년 사회복지
,전선-사회복지,복선-사회복지/부선-사회복지,,2150467001,프로그램개발과평가,김수영B,EL+,,김수영,사회복지학부,3.0/3.0,0,40,"목 12:00-13:15 (진리관 11521-김수영)
목 13:30-14:45 (진리관 11521-김수영)",3학년 사회복지
,전선-사회복지,복선-사회복지/부선-사회복지,,2150489601,학교사회복지론,,EL+,,전구훈,사회복지학부,3.0/3.0,0,40,"화 18:00-19:15 (조만식기념관 12526 (김사풍강의실)-전구훈)
화 19:30-20:45 (조만식기념관 12526 (김사풍강의실)-전구훈)",3학년 사회복지
,전선-사회복지,복선-사회복지/부선-사회복지,,2150627201,가족상담및가족치료,,,,문혜린,사회복지학부,3.0/3.0,0,40,"월 15:00-16:15 (조만식기념관 12524 (안재국강의실)-문혜린)
월 16:30-17:45 (조만식기념관 12524 (안재국강의실)-문혜린)",4학년 사회복지
,전선-사회복지,복선-사회복지/부선-사회복지,,2150096001,사회복지와인권,,EL+,,이지하,사회복지학부,3.0/3.0,0,40,"월 12:00-13:15 (진리관 11521-이지하)
월 13:30-14:45 (진리관 11521-이지하)",4학년 사회복지
,전선-사회복지,복선-사회복지/부선-사회복지,,2150428401,사회복지행정론,가,EL+,,한송이,사회복지학부,3.0/3.0,0,40,"수 12:00-13:15 (미래관 20502-한송이)
수 13:30-14:45 (미래관 20502-한송이)",4학년 사회복지
,전선-사회복지,복선-사회복지/부선-사회복지,,2150428402,사회복지행정론,나,EL+,,홍성원,사회복지학부,3.0/3.0,0,40,"목 09:00-10:15 (조만식기념관 12329-홍성원)
목 10:30-11:45 (조만식기념관 12329-홍성원)",4학년 사회복지
,전선-사회복지,복선-사회복지/부선-사회복지,,2150489701,사회복지현장실습,,,,강미경,사회복지학부,3.0/3.0,0,30,"화 12:00-13:15 (미래관 20308-강미경)
화 13:30-14:45 (미래관 20308-강미경)",4학년 사회복지
,전선-사회복지,복선-사회복지/부선-사회복지,,2150626901,사회서비스정책,,EL+,,정찬미,사회복지학부,3.0/3.0,0,40,"목 12:00-13:15 (조만식기념관 12202-정찬미)
목 13:30-14:45 (조만식기념관 12202-정찬미)",4학년 사회복지
,전선-사회복지,복선-사회복지/부선-사회복지,,2150489801,산업복지론,,EL+,,이광재,사회복지학부,3.0/3.0,0,40,"월 18:00-19:15 (진리관 11521-이광재)
월 19:30-20:45 (진리관 11521-이광재)",4학년 사회복지
