계획,이수구분(주전공),이수구분(다전공),공학인증,과목번호,과목명,수강유의사항,강좌유형정보,분반,교수명,개설학과,시간/학점(설계),수강인원,여석,강의시간(강의실),수강대상
,전선-전기,복선-전기/부선-전기,,2150552902,디지털시스템,나,,,문원식,전기공학부,3.0/3.0,0,40,"월 12:00-13:15 (숭덕경상관 02210-문원식)
금 10:30-11:45 (문화관 03309-문원식)",2학년 전기
,전선-전기,복선-전기/부선-전기,,2150552903,디지털시스템,다,,,문원식,전기공학부,3.0/3.0,0,40,"화 10:30-11:45 (문화관 03309-문원식)
금 09:00-10:15 (문화관 03309-문원식)",2학년 전기
,전선-전기,복선-전기/부선-전기/융선-에너지공학융합,,2150276501,전자기학,가,,,노영수,전기공학부,3.0/3.0,0,40,"화 09:00-10:15 (형남공학관 05322 (임경희강의실)-노영수)
목 10:30-11:45 (문화관 03309-노영수)","2학년 전기,에너지공학융합"
,전선-전기,복선-전기/부선-전기/융선-에너지공학융합,,2150276502,전자기학,나,,,노영수,전기공학부,3.0/3.0,0,40,"화 13:30-14:45 (문화관 03309-노영수)
목 09:00-10:15 (문화관 03309-노영수)","2학년 전기,에너지공학융합"
,전선-전기,복선-전기/부선-전기/융선-에너지공학융합,,2150276503,전자기학,다,,,염정덕,전기공학부,3.0/3.0,0,40,"월 09:00-10:15 (문화관 03206-염정덕)
수 10:30-11:45 (형남공학관 05322 (임경희강의실)-염정덕)","2학년 전기,에너지공학융합"
,전선-전기,복선-전기/부선-전기/융선-에너지공학융합,,2150276504,전자기학,라,,,염정덕,전기공학부,3.0/3.0,0,40,"월 10:30-11:45 (문화관 03206-염정덕)
수 09:00-10:15 (형남공학관 05322 (임경희강의실)-염정덕)","2학년 전기,에너지공학융합"
,전선-전기,복선-전기/부선-전기/융선-에너지공학융합,,2150584001,회로이론,가,,,송경빈,전기공학부,3.0/3.0,0,40,"월 10:30-11:45 (형남공학관 05322 (임경희강의실)-송경빈)
화 15:00-16:15 (문화관 03309-송경빈)","2학년 전기,에너지공학융합"
,전선-전기,복선-전기/부선-전기/융선-에너지공학융합,,2150584002,회로이론,나,,,임성훈,전기공학부,3.0/3.0,0,40,"화 09:00-10:15 (안익태기념관 04404-임성훈)
목 13:30-14:45 (안익태기념관 04402-임성훈)","2학년 전기,에너지공학융합"
,전선-전기,복선-전기/부선-전기/융선-에너지공학융합,,2150584003,회로이론,다,,,박종후,전기공학부,3.0/3.0,0,40,"화 13:30-14:45 (문화관 03206-박종후)
금 12:00-13:15 (문화관 03206-박종후)","2학년 전기,에너지공학융합"
,전선-전기,복선-전기/부선-전기/융선-에너지공학융합,,2150584004,회로이론,라,,,윤성국,전기공학부,3.0/3.0,0,40,"월 12:00-13:15 (문화관 03309-윤성국)
목 13:30-14:45 (형남공학관 05116-윤성국)","2학년 전기,에너지공학융합"
,교직전공-전기,,,2150693801,공업교과교육론,교직전공(교과교육영역); 학점교류생 수강불가,,,박기문,학사팀,3.0/3.0,0,50,목 18:00-20:45 (미래관 20203-박기문),"3학년 교직이수자 ,전기 ,화공 ,전자정보
4학년 교직이수자 ,전기 ,화공 ,전자정보"
,교직전공-전기,,,2150694201,공업교과논리및논술,교직전공(교과교육영역); 학점교류생 수강불가,,,박기문,학사팀,3.0/2.0,0,50,수 18:00-20:45 (미래관 20203-박기문),"3학년 ;교직이수자 ,전기 ,화공,IT융합전공 ,전자공학전공 ,정통전
4학년 ;교직이수자 ,전기 ,화공 ,IT융합전공 ,전자공학전공 ,정통전"
,전선-전기,,,2150635401,디스플레이원리,가,,,강대승,전기공학부,3.0/3.0,0,40,"월 15:00-16:15 (문화관 03206-강대승)
수 15:00-16:15 (문화관 03309-강대승)","3학년 전기,전자공학전공,IT융합전공(디스플레이트랙)"
,전선-전기,,,2150635402,디스플레이원리,나,,,임경문,전기공학부,3.0/3.0,0,40,"화 13:30-14:45 (미래관 20401-임경문)
목 16:30-17:45 (미래관 20204 (윤동주강의실)-임경문)","3학년 전기,전자공학전공,IT융합전공(디스플레이트랙)"
,전선-전기,,,2150635403,디스플레이원리,다,,,임경문,전기공학부,3.0/3.0,0,40,"화 12:00-13:15 (미래관 20401-임경문)
목 15:00-16:15 (미래관 20204 (윤동주강의실)-임경문)","3학년 전기,전자공학전공,IT융합전공(디스플레이트랙)"
,전선-전기,복선-전기/부선-전기,,2150583801,수치해석,가,,,노영수,전기공학부,3.0/3.0,0,40,"수 09:00-10:15 (문화관 03206-노영수)
금 10:30-11:45 (형남공학관 05322 (임경희강의실)-노영수)",3학년 전기
,전선-전기,복선-전기/부선-전기,,2150583802,수치해석,나,,,노영수,전기공학부,3.0/3.0,0,40,"수 10:30-11:45 (문화관 03206-노영수)
금 09:00-10:15 (형남공학관 05322 (임경희강의실)-노영수)",3학년 전기
,전선-전기,복선-전기/부선-전기,,2150376401,신호및시스템,가,,,조남훈,전기공학부,3.0/3.0,0,40,"화 10:30-11:45 (형남공학관 05322 (임경희강의실)-조남훈)
금 10:30-11:45 (형남공학관 05112 (배명진강의실)-조남훈)",3학년 전기
,전선-전기,복선-전기/부선-전기,,2150376402,신호및시스템,나,,,조남훈,전기공학부,3.0/3.0,0,40,"수 15:00-16:15 (문화관 03206-조남훈)
목 10:30-11:45 (형남공학관 05322 (임경희강의실)-조남훈)",3학년 전기
,전선-전기,복선-전기/부선-전기,,2150376403,신호및시스템,다,,,조남훈,전기공학부,3.0/3.0,0,40,"화 12:00-13:15 (형남공학관 05322 (임경희강의실)-조남훈)
목 13:30-14:45 (형남공학관 05322 (임경희강의실)-조남훈)",3학년 전기
,전필-전기,복필-전기/부선-전기,,2150275801,에너지변환실험,가,,,윤민호,전기공학부,3.0/1.0,0,22,"금 15:00-16:15 (형남공학관 05532-윤민호)
금 16:30-17:45 (형남공학관 05532-윤민호)",3학년 전기
,전필-전기,복필-전기/부선-전기,,2150275802,에너지변환실험,나,,,윤민호,전기공학부,3.0/1.0,0,22,"목 10:30-11:45 (형남공학관 05532-윤민호)
목 12:00-13:15 (형남공학관 05532-윤민호)",3학년 전기
,전필-전기,복필-전기/부선-전기,,2150275803,에너지변환실험,다,,,윤민호,전기공학부,3.0/1.0,0,22,"목 15:00-16:15 (형남공학관 05532-윤민호)
목 16:30-17:45 (형남공학관 05532-윤민호)",3학년 전기
,전필-전기,복필-전기/부선-전기,,2150275804,에너지변환실험,라,,,최승수,전기공학부,3.0/1.0,0,22,"수 12:00-13:15 (형남공학관 05532-최승수)
수 13:30-14:45 (형남공학관 05532-최승수)",3학년 전기
,전필-전기,복필-전기/부선-전기,,2150275805,에너지변환실험,마,,,최승수,전기공학부,3.0/1.0,0,22,"월 10:30-11:45 (형남공학관 05532-최승수)
월 12:00-13:15 (형남공학관 05532-최승수)",3학년 전기
,전필-전기,복필-전기/부선-전기,,2150275806,에너지변환실험,바,,,최승수,전기공학부,3.0/1.0,0,22,"월 15:00-16:15 (형남공학관 05532-최승수)
월 16:30-17:45 (형남공학관 05532-최승수)",3학년 전기
,전선-전기,복선-전기/부선-전기/융선-에너지공학융합,,2150192301,전기기기,가,,,이향범,전기공학부,3.0/3.0,0,40,"수 15:00-16:15 (형남공학관 05322 (임경희강의실)-이향범)
목 09:00-10:15 (형남공학관 05322 (임경희강의실)-이향범)","3학년 전기,에너지공학융합"
,전선-전기,복선-전기/부선-전기/융선-에너지공학융합,,2150192302,전기기기,나,,,변진규,전기공학부,3.0/3.0,0,40,"화 10:30-11:45 (문화관 03206-변진규)
금 09:00-10:15 (안익태기념관 04404-변진규)","3학년 전기,에너지공학융합"
,전선-전기,복선-전기/부선-전기/융선-에너지공학융합,,2150192303,전기기기,다,,,변진규,전기공학부,3.0/3.0,0,40,"화 09:00-10:15 (문화관 03206-변진규)
금 10:30-11:45 (안익태기념관 04404-변진규)","3학년 전기,에너지공학융합"
,전선-전기,복선-전기/부선-전기/융선-에너지공학융합,,2150326101,전력공학,가,,,송경빈,전기공학부,3.0/3.0,0,40,"수 10:30-11:45 (문화관 03309-송경빈)
목 12:00-13:15 (문화관 03309-송경빈)","3학년 전기,에너지공학융합"
,전선-전기,복선-전기/부선-전기/융선-에너지공학융합,,2150326102,전력공학,나,,,송경빈,전기공학부,3.0/3.0,0,40,"월 13:30-14:45 (형남공학관 05322 (임경희강의실)-송경빈)
수 13:30-14:45 (문화관 03206-송경빈)","3학년 전기,에너지공학융합"
,전선-전기,복선-전기/부선-전기/융선-에너지공학융합,,2150326103,전력공학,다,,,임성훈,전기공학부,3.0/3.0,0,40,"월 10:30-11:45 (안익태기념관 04404-임성훈)
목 10:30-11:45 (미래관 20205-임성훈)","3학년 전기,에너지공학융합"
,전선-전기,복선-전기/부선-전기/융선-에너지공학융합,,2150326104,전력공학,라,EL+,,박병권,전기공학부,3.0/3.0,0,40,"화 16:30-17:45 (형남공학관 05322 (임경희강의실)-박병권)
목 16:30-17:45 (안익태기념관 04402-박병권)","3학년 전기,에너지공학융합"
,전선-전기,복선-전기/부선-전기,,2150580501,전자회로,가,,,배원규,전기공학부,3.0/3.0,0,40,"화 12:00-13:15 (문화관 03309-배원규)
목 13:30-14:45 (문화관 03309-배원규)",3학년 전기
,전선-전기,복선-전기/부선-전기,,2150580502,전자회로,나,,,배원규,전기공학부,3.0/3.0,0,40,"화 15:00-16:15 (미래관 20402-배원규)
목 15:00-16:15 (문화관 03309-배원규)",3학년 전기
,전선-전기,복선-전기/부선-전기,,2150580503,전자회로,다,,,배원규,전기공학부,3.0/3.0,0,40,"월 15:00-16:15 (형남공학관 05322 (임경희강의실)-배원규)
수 12:00-13:15 (문화관 03309-배원규)",3학년 전기
,전선-전기,복선-전기/부선-전기,,2150496601,디스플레이공학,,,,강대승,전기공학부,3.0/3.0,0,40,"월 13:30-14:45 (문화관 03208-강대승)
수 13:30-14:45 (문화관 03309-강대승)",4학년 전기
,전선-전기,복선-전기/부선-전기,,2150496501,마이크로콘트롤러,,,,Ashraf Abdel hafeez Ahmed Mahmoud,전기공학부,3.0/3.0,0,40,"월 12:00-13:15 (형남공학관 05322 (임경희강의실)-Ashraf Abdel hafeez Ahmed Mahmoud)
수 16:30-17:45 (형남공학관 05322 (임경희강의실)-Ashraf Abdel hafeez Ahmed Mahmoud)",4학년 전기
,전선-전기,복선-전기/부선-전기,,2150366001,메카트로닉스,,,,박종후,전기공학부,3.0/3.0,0,40,"화 12:00-13:15 (문화관 03206-박종후)
목 12:00-13:15 (형남공학관 05322 (임경희강의실)-박종후)",4학년 전기
,전선-전기,복선-전기/부선-전기,,2150049201,인공지능개론,,,,김기백,전기공학부,3.0/3.0,0,40,"화 13:30-14:45 (안익태기념관 04403-김기백)
목 10:30-11:45 (안익태기념관 04403-김기백)",4학년 전기
,전필-전기,복선-전기/부선-전기,,2150436601,전기전자종합설계,가,,,강대승,전기공학부,4.0/3.0,0,25,"화 10:30-11:20 (형남공학관 05517-강대승)
화 11:30-12:20 (형남공학관 05517-강대승)
목 15:30-16:20 (형남공학관 05517-강대승)
목 16:30-17:20 (형남공학관 05517-강대승)",4학년 전기
,전필-전기,복선-전기/부선-전기,,2150436602,전기전자종합설계,나,,,임성훈,전기공학부,4.0/3.0,0,25,"월 13:30-14:20 (형남공학관 05517-임성훈)
월 14:30-15:20 (형남공학관 05517-임성훈)
화 13:30-14:20 (형남공학관 05517-임성훈)
화 14:30-15:20 (형남공학관 05517-임성훈)",4학년 전기
,전필-전기,복선-전기/부선-전기,,2150436603,전기전자종합설계,다,,,박종후,전기공학부,4.0/3.0,0,25,"수 10:00-10:50 (형남공학관 05517-박종후)
수 11:00-11:50 (형남공학관 05517-박종후)
금 13:30-14:20 (형남공학관 05517-박종후)
금 14:30-15:20 (형남공학관 05517-박종후)",4학년 전기
,전필-전기,복선-전기/부선-전기,,2150436604,전기전자종합설계,라,,,배원규,전기공학부,4.0/3.0,0,25,"월 16:30-17:20 (형남공학관 05517-배원규)
월 17:30-18:20 (형남공학관 05517-배원규)
화 16:30-17:20 (형남공학관 05517-배원규)
화 17:30-18:20 (형남공학관 05517-배원규)",4학년 전기
,전필-전기,복선-전기/부선-전기,,2150436605,전기전자종합설계,마,,,박병권,전기공학부,4.0/3.0,0,25,"수 13:30-14:20 (형남공학관 05517-박병권)
수 14:30-15:20 (형남공학관 05517-박병권)
금 10:30-11:20 (형남공학관 05517-박병권)
금 11:30-12:20 (형남공학관 05517-박병권)",4학년 전기
,전필-전기,복선-전기/부선-전기,,2150436606,전기전자종합설계,바,,,김선제,전기공학부,4.0/3.0,0,25,"월 10:30-11:20 (형남공학관 05517-김선제)
월 11:30-12:20 (형남공학관 05517-김선제)
목 13:30-14:20 (형남공학관 05517-김선제)
목 14:30-15:20 (형남공학관 05517-김선제)",4학년 전기
,전선-전기,복선-전기/부선-전기/융선-에너지공학융합,,2150553101,전력IT및배전공학,,,,김재철,전기공학부,3.0/3.0,0,40,"수 13:30-14:45 (형남공학관 05322 (임경희강의실)-김재철)
목 16:30-17:45 (형남공학관 05322 (임경희강의실)-김재철)","4학년 전기,에너지공학융합"
,전선-전기,복선-전기/부선-전기,,2150349601,현대제어,,,,조남훈,전기공학부,3.0/3.0,0,40,"화 15:00-16:15 (안익태기념관 04404-조남훈)
수 12:00-13:15 (형남공학관 05322 (임경희강의실)-조남훈)",4학년 전기
