계획,이수구분(주전공),이수구분(다전공),공학인증,과목번호,과목명,수강유의사항,강좌유형정보,분반,교수명,개설학과,시간/학점(설계),수강인원,여석,강의시간(강의실),수강대상
,전선-경영학부,복선-경영학부/부선-경영학부/융선-스포츠마케팅융합,,2150547204,서비스마케팅,,,,이현주,경영학부,3.0/3.0,0,30,"토 09:00-10:15 (형남공학관 051501호-이현주)
토 10:30-11:45 (형남공학관 051501호-이현주)",전체학년 경영학부;시간제 (대상외수강제한)(대상외수강제한)
,전선-경영학부,복선-경영학부/부선-경영학부/융선-ICT유통물류융합/융선-문화서비스산업융합/융선-스포츠마케팅융합,,2150672704,소비자행동론,,,,전홍식,경영학부,3.0/3.0,0,40,월 수 09:00-10:15 (숭덕경상관 02101-전홍식),전체학년 경영학부;순수외국인입학생 (대상외수강제한)(대상외수강제한)
,전필-경영학부,복필-경영학부/부선-경영학부/융선-사회적기업혁신융합,,2150811405,오퍼레이션매니지먼트,,영·한혼합, (공통-재수강),서항주,경영학부,3.0/3.0,0,40,"화 09:00-10:15 (교육관 06303-서항주)
화 10:30-11:45 (교육관 06303-서항주)","전체학년 경영학부,금융학부,사회적기업혁신융합"
,전필-경영학부,복필-경영학부/부선-경영학부/융선-사회적기업혁신융합,,2150811406,오퍼레이션매니지먼트,,,,박종우,경영학부,3.0/3.0,0,40,화 목 10:30-11:45 (숭덕경상관 02207-박종우),전체학년 경영학부;순수외국인입학생 (대상외수강제한)(대상외수강제한)
,전필-경영학부,복필-경영학부/부선-경영학부/융선-사회적기업혁신융합,,2150811407,오퍼레이션매니지먼트,,,,김미정,경영학부,3.0/3.0,0,40,"수 19:30-20:45 (숭덕경상관 02207-김미정)
수 21:00-22:15 (숭덕경상관 02207-김미정)",전체학년 경영학부;순수외국인입학생 (대상외수강제한)(대상외수강제한)
,전선-경영학부,복선-경영학부/부선-경영학부/융선-사회적기업혁신융합,,2150188709,인적자원관리,,,,김면식,경영학부,3.0/3.0,0,40,"금 09:00-10:15 (숭덕경상관 02101-김면식)
금 10:30-11:45 (숭덕경상관 02101-김면식)",전체학년 경영학부;순수외국인입학생 (대상외수강제한)(대상외수강제한)
,전선-경영학부,복선-경영학부/부선-경영학부/융선-사회적기업혁신융합,,2150188710,인적자원관리,,,,신호철,경영학부,3.0/3.0,0,40,"월 15:00-16:15 (숭덕경상관 02207-신호철)
목 15:00-16:15 (문화관 03312-신호철)",전체학년 경영학부;순수외국인입학생 (대상외수강제한)(대상외수강제한)
,전필-경영학부,복필-경영학부/부선-경영학부/융선-사회적기업혁신융합,,2150191205,재무관리,,, (공통-재수강),황정호,경영학부,3.0/3.0,0,40,"수 15:00-16:15 (미래관 20501-황정호)
수 16:30-17:45 (미래관 20501-황정호)","전체학년 경영학부,회계학과,금융학부,사회적기업혁신융합"
,전필-경영학부,복필-경영학부/부선-경영학부/융선-사회적기업혁신융합,,2150191206,재무관리,,,,서영숙,경영학부,3.0/3.0,0,40,수 목 12:00-13:15 (숭덕경상관 02212-서영숙),전체학년 경영학부;순수외국인입학생 (대상외수강제한)(대상외수강제한)
,전필-경영학부,복필-경영학부/부선-경영학부/융선-사회적기업혁신융합,,2150191207,재무관리,,,,김경화,경영학부,3.0/3.0,0,40,"화 12:00-13:15 (교육관 06303-김경화)
목 13:30-14:45 (교육관 06303-김경화)",전체학년 경영학부;순수외국인입학생 (대상외수강제한)(대상외수강제한)
,전선-경영학부,복선-경영학부/부선-경영학부/융선-사회적기업혁신융합,,2150340203,조직개발론,,,,김상범,경영학부,3.0/3.0,0,40,"화 18:00-19:15 (숭덕경상관 02208-김상범)
화 19:30-20:45 (숭덕경상관 02208-김상범)",전체학년 경영학부;순수외국인입학생 (대상외수강제한)(대상외수강제한)
,전선-경영학부,복선-경영학부/부선-경영학부/융선-사회적기업혁신융합,,2150340204,조직개발론,,,,박선민,경영학부,3.0/3.0,0,30,"토 16:30-17:45 (형남공학관 051501호-박선민)
토 18:00-19:15 (형남공학관 051501호-박선민)",전체학년 경영학부;시간제 (대상외수강제한)(대상외수강제한)
,전필-경영학부,복필-경영학부/부선-경영학부/융선-사회적기업혁신융합,,2150202605,조직행동론,,, (공통-재수강),한주연,경영학부,3.0/3.0,0,40,"수 13:30-14:45 (숭덕경상관 02208-한주연)
금 13:30-14:45 (숭덕경상관 02212-한주연)","전체학년 경영학부, 벤처중소, 사회적기업혁신융합"
,전필-경영학부,복필-경영학부/부선-경영학부/융선-사회적기업혁신융합,,2150202606,조직행동론,,,,김영무,경영학부,3.0/3.0,0,40,"금 15:00-16:15 (숭덕경상관 02207-김영무)
금 16:30-17:45 (숭덕경상관 02207-김영무)",전체학년 경영학부;순수외국인입학생 (대상외수강제한)(대상외수강제한)
,전필-경영학부,복필-경영학부/부선-경영학부/융선-사회적기업혁신융합,,2150202607,조직행동론,,,,곽원준,경영학부,3.0/3.0,0,40,"수 18:00-19:15 (숭덕경상관 02316-곽원준)
수 19:30-20:45 (숭덕경상관 02316-곽원준)",전체학년 경영학부;순수외국인입학생 (대상외수강제한)(대상외수강제한)
,전선-경영학부,복선-경영학부/부선-경영학부,,2150446405,품질경영,,,,박선우,경영학부,3.0/3.0,0,40,"월 15:00-16:15 (미래관 20501-박선우)
월 16:30-17:45 (미래관 20501-박선우)",전체학년 경영학부;순수외국인입학생 (대상외수강제한)(대상외수강제한)
,전선-경영학부,복선-경영학부/부선-경영학부,,2150446406,품질경영,,,,조인수,경영학부,3.0/3.0,0,40,화 목 10:30-11:45 (숭덕경상관 02208-조인수),전체학년 경영학부;순수외국인입학생 (대상외수강제한)(대상외수강제한)
,전선-경영학부,복선-경영학부/부선-경영학부,,2150446407,품질경영,,,,주상식,경영학부,3.0/3.0,0,30,"토 13:30-14:45 (형남공학관 051501호-주상식)
토 15:00-16:15 (형남공학관 051501호-주상식)",전체학년 경영학부;시간제 (대상외수강제한)(대상외수강제한)
,전선-경영학부,복선-경영학부/부선-경영학부,,2150433404,프로세스관리,,,,황연희,경영학부,3.0/3.0,0,40,"금 10:30-11:45 (조만식기념관 12207 (박명복강의실)-황연희)
금 12:00-13:15 (조만식기념관 12207 (박명복강의실)-황연희)",전체학년 경영학부;순수외국인입학생 (대상외수강제한)(대상외수강제한)
,전필-경영학부,복필-경영학부/부선-경영학부/연계2-융합창업/융선-사회적기업혁신융합,,2150230704,회계원리,,영어, (공통-재수강),조재희,경영학부,3.0/3.0,0,40,"수 15:00-16:15 (숭덕경상관 02210-조재희)
목 13:30-14:45 (숭덕경상관 02210-조재희)","전체학년 경영학부,벤처중소,회계학과,사회적기업과사회혁신융합"
,전필-경영학부,복필-경영학부/부선-경영학부/연계2-융합창업/융선-사회적기업혁신융합,,2150230705,회계원리,,, (공통-재수강),윤회,경영학부,3.0/3.0,0,40,"금 12:00-13:15 (숭덕경상관 02209-윤회)
금 13:30-14:45 (숭덕경상관 02209-윤회)","전체학년 경영학부,벤처중소,회계학과,사회적기업과사회혁신융합"
,전필-경영학부,복필-경영학부/부선-경영학부/연계2-융합창업/융선-사회적기업혁신융합,,2150230706,회계원리,,, (공통-재수강),조용생,경영학부,3.0/3.0,0,40,"월 09:00-10:15 (미래관 20405-조용생)
월 10:30-11:45 (미래관 20405-조용생)",전체학년 경영학부;순수외국인입학생 (대상외수강제한)(대상외수강제한)
,전필-경영학부,복필-경영학부/부선-경영학부/연계2-융합창업/융선-사회적기업혁신융합,,2150230707,회계원리,,, (공통-재수강),조용생,경영학부,3.0/3.0,0,40,"월 12:00-13:15 (미래관 20405-조용생)
월 13:30-14:45 (미래관 20405-조용생)","전체학년 경영학부,벤처중소,회계학과,사회적기업과사회혁신융합"
,전필-경영학부,복필-경영학부/부선-경영학부/연계2-융합창업/융선-사회적기업혁신융합,,2150642004,회계원리,,, (공통-재수강),이광진,회계학과,3.0/3.0,0,40,월 화 10:30-11:45 (문화관 03314-이광진),"전체학년 벤처중소,경영학부,회계학과,융합창업연계,사회적기업과사회혁신융합"
,전필-경영학부,복필-경영학부/부선-경영학부,,2150518701,경영학의이해,,영어,,서리빈,벤처중소기업학과,3.0/3.0,0,40,수 목 12:00-13:15 (숭덕경상관 02316-서리빈),"1학년 벤처중소, 경영학부, 회계학과 (대상외수강제한)(대상외수강제한)"
,전필-경영학부,복필-경영학부/부선-경영학부,,2150567301,경영학의이해,,,,박지선,경영학부,3.0/3.0,0,45,"수 10:30-11:45 (백마관 07403-박지선)
수 12:00-13:15 (백마관 07403-박지선)","1학년 경영학부,벤처중소,회계학과 (대상외수강제한)(대상외수강제한)"
,전필-경영학부,복필-경영학부/부선-경영학부,,2150567302,경영학의이해,,"영·한혼합
EL+",,정원준,경영학부,3.0/3.0,0,45,"목 16:30-17:45 (숭덕경상관 02208-정원준)
목 18:00-19:15 (숭덕경상관 02208-정원준)","1학년 경영학부,벤처중소,회계학과 (대상외수강제한)(대상외수강제한)"
,전필-경영학부,복필-경영학부/부선-경영학부,,2150567303,경영학의이해,,,,조경훈,경영학부,3.0/3.0,0,45,"목 15:00-16:15 (미래관 20501-조경훈)
목 16:30-17:45 (미래관 20501-조경훈)","1학년 경영학부,벤처중소,회계학과 (대상외수강제한)(대상외수강제한)"
,전필-경영학부,복필-경영학부/부선-경영학부,,2150567304,경영학의이해,,,,진민정,경영학부,3.0/3.0,0,45,"화 18:00-19:15 (숭덕경상관 02210-진민정)
화 19:30-20:45 (숭덕경상관 02210-진민정)","1학년 경영학부,벤처중소,회계학과 (대상외수강제한)(대상외수강제한)"
,전필-경영학부,복필-경영학부/부선-경영학부,,2150641701,경영학의이해,,,,이형수,회계학과,3.0/3.0,0,45,"화 15:00-16:15 (전산관 19327-이형수)
화 16:30-17:45 (전산관 19327-이형수)","1학년 회계학과,경영학부,벤처중소 (대상외수강제한)(대상외수강제한)"
,전필-경영학부,복필-경영학부/부선-경영학부/연계2-융합창업/융선-사회적기업혁신융합,,2150230701,회계원리,,,,이유선,경영학부,3.0/3.0,0,40,"금 10:30-11:45 (숭덕경상관 02210-이유선)
금 12:00-13:15 (숭덕경상관 02210-이유선)","1학년 경영학부,벤처중소,사회적기업혁신융합, (대상외수강제한)(대상외수강제한)"
,전필-경영학부,복필-경영학부/부선-경영학부/연계2-융합창업/융선-사회적기업혁신융합,,2150230702,회계원리,,,,손재성,경영학부,3.0/3.0,0,40,"목 09:00-10:15 (미래관 20405-손재성)
목 10:30-11:45 (미래관 20405-손재성)","1학년 경영학부,벤처중소,사회적기업혁신융합 (대상외수강제한)(대상외수강제한)"
,전필-경영학부,복필-경영학부/부선-경영학부/연계2-융합창업/융선-사회적기업혁신융합,,2150230703,회계원리,,,,이시내,경영학부,3.0/3.0,0,40,"목 13:30-14:45 (문화관 03314-이시내)
목 15:00-16:15 (문화관 03314-이시내)","1학년 경영학부,벤처중소,사회적기업혁신융합 (대상외수강제한)(대상외수강제한)"
,전필-경영학부,복필-경영학부/부선-경영학부/연계2-융합창업/융선-사회적기업혁신융합,,2150230708,회계원리,,,,이광진,경영학부,3.0/3.0,0,40,월 화 09:00-10:15 (문화관 03314-이광진),"1학년 경영학부,벤처중소,사회적기업혁신융합 ,자유전공학부 ,회계학과"
,전필-경영학부,복필-경영학부/부선-경영학부/융선-사회적기업혁신융합,,2150641901,회계원리,,,,윤회,벤처중소기업학과,3.0/3.0,0,40,"금 15:00-16:15 (숭덕경상관 02209-윤회)
금 16:30-17:45 (숭덕경상관 02209-윤회)","1학년 벤처중소, 경영학부 (대상외수강제한)(대상외수강제한)"
,전필-경영학부,복필-경영학부/부선-경영학부/연계2-융합창업/융선-사회적기업혁신융합,,2150642001,회계원리,,,,김선용,회계학과,3.0/3.0,0,40,"수 09:00-10:15 (문화관 03312-김선용)
수 10:30-11:45 (문화관 03312-김선용)","1학년 경영학부,벤처중소,사회적기업과사회혁신융합 ,자유전공학부"
,전필-경영학부,복필-경영학부/부선-경영학부/연계2-융합창업/융선-사회적기업혁신융합,,2150642002,회계원리,,,,손재성,회계학과,3.0/3.0,0,40,"목 12:00-13:15 (미래관 20405-손재성)
목 13:30-14:45 (미래관 20405-손재성)","1학년 경영학부,벤처중소,사회적기업과사회혁신융합"
,전선-경영학부,복선-경영학부/부선-경영학부/연계1-융합창업/융선-ICT유통물류융합,,2150328201,Entrepreneurship,,,,,경영학부,3.0/3.0,0,40,"수 09:00-10:15 (숭덕경상관 02316-)
수 10:30-11:45 (숭덕경상관 02316-)","2학년 경영학부, 벤처중소, 회계학과, 융합창업연계, ICT유통물류융합"
,전선-경영학부,복선-경영학부/부선-경영학부/연계1-융합창업/융선-ICT유통물류융합,,2150328202,Entrepreneurship,,,,최금선,경영학부,3.0/3.0,0,40,"금 10:30-11:45 (숭덕경상관 02208-최금선)
금 12:00-13:15 (숭덕경상관 02208-최금선)","2학년 경영학부, 벤처중소, 회계학과, 융합창업연계, ICT유통물류융합"
,전선-경영학부,복선-경영학부/부선-경영학부/연계1-융합창업/융선-ICT유통물류융합,,2150328203,Entrepreneurship,,,,,경영학부,3.0/3.0,0,40,"화 15:00-16:15 (숭덕경상관 02316-)
화 16:30-17:45 (숭덕경상관 02316-)","2학년 경영학부, 벤처중소, 회계학과, 융합창업연계, ICT유통물류융합"
,전선-경영학부,복선-경영학부/부선-경영학부/연계1-융합창업/융선-ICT유통물류융합/융선-문화서비스산업융합,,2150644001,Entrepreneurship,,,,문경준,벤처중소기업학과,3.0/3.0,0,40,"목 18:00-19:15 (숭덕경상관 02109-문경준)
목 19:30-20:45 (숭덕경상관 02109-문경준)","2학년 벤처중소, 경영학부, 회계학과, ICT유통물류융합, 융합창업연계, 문화서비스산업융합"
,전필-경영학부,복필-경영학부/부선-경영학부/융선-사회적기업혁신융합,,2150107601,경영정보시스템,,,,김광용,경영학부,3.0/3.0,0,40,화 수 15:00-16:15 (숭덕경상관 02207-김광용),"2학년 경영학부, 사회적기업혁신융합"
,전필-경영학부,복필-경영학부/부선-경영학부/융선-사회적기업혁신융합,,2150107602,경영정보시스템,,,,최민석,경영학부,3.0/3.0,0,40,"화 15:00-16:15 (교육관 06303-최민석)
화 16:30-17:45 (교육관 06303-최민석)","2학년 경영학부, 사회적기업혁신융합"
,전필-경영학부,복필-경영학부/부선-경영학부/융선-사회적기업혁신융합,,2150107603,경영정보시스템,,,,이종섭,경영학부,3.0/3.0,0,40,"월 18:00-19:15 (숭덕경상관 02208-이종섭)
월 19:30-20:45 (숭덕경상관 02208-이종섭)","2학년 경영학부, 사회적기업혁신융합"
,전필-경영학부,복필-경영학부/부선-경영학부/융선-사회적기업혁신융합,,2150107604,경영정보시스템,,,,홍수정,경영학부,3.0/3.0,0,40,"수 09:00-10:15 (미래관 20501-홍수정)
수 10:30-11:45 (미래관 20501-홍수정)","2학년 경영학부, 사회적기업혁신융합"
,전선-경영학부,복선-경영학부/부선-경영학부,,2150238401,금융시장론,,,,김은지,경영학부,3.0/3.0,0,40,"금 09:00-10:15 (숭덕경상관 02207-김은지)
금 10:30-11:45 (숭덕경상관 02207-김은지)",2학년 경영학부
,전선-경영학부,복선-경영학부/부선-경영학부,,2150238402,금융시장론,,,,김은지,경영학부,3.0/3.0,0,40,"금 12:00-13:15 (숭덕경상관 02207-김은지)
금 13:30-14:45 (숭덕경상관 02207-김은지)",2학년 경영학부
,전필-경영학부,복필-경영학부/부선-경영학부/융선-ICT유통물류융합/융선-사회적기업혁신융합/융선-스포츠마케팅융합,,2150338201,마케팅,,,,강기두,경영학부,3.0/3.0,0,40,화 목 13:30-14:45 (숭덕경상관 02101-강기두),"2학년 경영학부, 벤처중소, 스포츠마케팅융합, ICT유통물류융합, 사회적기업혁신융합"
,전필-경영학부,복필-경영학부/부선-경영학부/융선-ICT유통물류융합/융선-사회적기업혁신융합/융선-스포츠마케팅융합,,2150338202,마케팅,외국인학생 수강 불가,,,이정규,경영학부,3.0/3.0,0,40,"수 13:30-14:45 (벤처중소기업센터 10511-이정규)
수 15:00-16:15 (벤처중소기업센터 10511-이정규)","2학년 경영학부, 벤처중소, 스포츠마케팅융합, ICT유통물류융합, 사회적기업혁신융합"
,전필-경영학부,복필-경영학부/부선-경영학부/융선-ICT유통물류융합/융선-사회적기업혁신융합/융선-스포츠마케팅융합,,2150338203,마케팅,,,,오현석,경영학부,3.0/3.0,0,40,"금 15:00-16:15 (진리관 11410-오현석)
금 16:30-17:45 (진리관 11410-오현석)","2학년 경영학부, 벤처중소, 스포츠마케팅융합, ICT유통물류융합, 사회적기업혁신융합"
,전필-경영학부,복필-경영학부/부선-경영학부/융선-ICT유통물류융합/융선-문화서비스산업융합/융선-사회적기업혁신융합/융선-스포츠마케팅융합,,2150643501,마케팅,,대면+녹화,,김현순,벤처중소기업학과,3.0/3.0,0,40,목 12:00-13:15 (숭덕경상관 02207-김현순),"2학년 벤처중소, 경영학부, ICT유통물류융합, 문화서비스산업융합"
,전필-경영학부,복필-경영학부/부선-경영학부/융선-ICT유통물류융합/융선-문화서비스산업융합/융선-사회적기업혁신융합/융선-스포츠마케팅융합,,2150643502,마케팅,,대면+녹화,,최자영,벤처중소기업학과,3.0/3.0,0,40,화 12:00-13:15 (숭덕경상관 02316-최자영),"2학년 벤처중소, 경영학부, ICT유통물류융합, 문화서비스산업융합"
,전선-경영학부,복선-경영학부/부선-경영학부,,2150324001,비즈니스머신러닝과인공지능응용,,영·한혼합,,유성진,경영학부,3.0/3.0,0,40,화 목 13:30-14:45 (조만식기념관 12207 (박명복강의실)-유성진),2학년 경영학부
,전필-경영학부,복필-경영학부/부선-경영학부/융선-사회적기업혁신융합,,2150811401,오퍼레이션매니지먼트,,,,김용묵,경영학부,3.0/3.0,0,40,"금 13:30-14:45 (조만식기념관 12330-김용묵)
금 15:00-16:15 (조만식기념관 12330-김용묵)","2학년 경영학부,사회적기업혁신융합"
