계획,이수구분(주전공),이수구분(다전공),공학인증,과목번호,과목명,수강유의사항,강좌유형정보,분반,교수명,개설학과,시간/학점(설계),수강인원,여석,강의시간(강의실),수강대상
,전선-컴퓨터,복선-컴퓨터,,2150534104,객체지향프로그래밍,라,,,최지웅,컴퓨터학부,3.0/3.0,0,50,"화 15:00-16:15 (정보과학관 21204 (김선행강의실)-최지웅)
금 10:30-11:45 (정보과학관 21204 (김선행강의실)-최지웅)",2학년 컴퓨터 (대상외수강제한)(대상외수강제한)
,전기-컴퓨터,,,5006762501,기초공학수학1,,, (공통-재수강),이상욱,수학과,3.0/3.0,0,40,"화 13:30-14:45 (백마관 07218-이상욱)
금 13:30-14:45 (진리관 11516-이상욱)","2학년 신소재, 전기, 기계, 화공, 산업정보 ,건축학부, 건축공학, AI융합, 전자정보공학부-IT융합, 전자정보공학부-전자공학, 컴퓨터
3학년 신소재, 전기, 기계, 화공, 산업정보 ,건축학부, 건축공학, AI융합, 전자정보공학부-IT융합, 전자정보공학부-전자공학, 컴퓨터
4학년 신소재, 전기, 기계, 화공, 산업정보 ,건축학부, 건축공학, AI융합, 전"
,전기-컴퓨터,,,5006762502,기초공학수학1,,, (공통-재수강),최현주,수학과,3.0/3.0,0,40,"월 15:00-16:15 (교육관 06302-최현주)
목 15:00-16:15 (베어드홀 01103-최현주)","2학년 신소재, 전기, 기계, 화공, 산업정보 ,건축학부, 건축공학, AI융합, 전자정보공학부-IT융합, 전자정보공학부-전자공학, 컴퓨터
3학년 신소재, 전기, 기계, 화공, 산업정보 ,건축학부, 건축공학, AI융합, 전자정보공학부-IT융합, 전자정보공학부-전자공학, 컴퓨터
4학년 신소재, 전기, 기계, 화공, 산업정보 ,건축학부, 건축공학, AI융합, 전"
,전선-컴퓨터,복선-컴퓨터/융선-빅데이터컴퓨팅융합,,2150322701,논리설계,가,,,천명준,컴퓨터학부,3.0/3.0,0,50,화 목 12:00-13:15 (정보과학관 21203 (김재상강의실)-천명준),2학년 컴퓨터 (대상외수강제한)(대상외수강제한)
,전선-컴퓨터,복선-컴퓨터/융선-빅데이터컴퓨팅융합,,2150322702,논리설계,나,,,천명준,컴퓨터학부,3.0/3.0,0,50,화 목 13:30-14:45 (정보과학관 21202 (이준호강의실)-천명준),2학년 컴퓨터 (대상외수강제한)(대상외수강제한)
,전선-컴퓨터,복선-컴퓨터/융선-빅데이터컴퓨팅융합,,2150322703,논리설계,다,,,박진수,컴퓨터학부,3.0/3.0,0,50,수 금 10:30-11:45 (벤처중소기업센터 10311-박진수),2학년 컴퓨터 (대상외수강제한)(대상외수강제한)
,전선-컴퓨터,복선-컴퓨터/융선-빅데이터컴퓨팅융합,,2150322704,논리설계,라,,,박진수,컴퓨터학부,3.0/3.0,0,50,수 금 09:00-10:15 (벤처중소기업센터 10311-박진수),2학년 컴퓨터 (대상외수강제한)(대상외수강제한)
,전선-컴퓨터,복선-컴퓨터/융선-AI로봇융합/융선-ICT유통물류융합/융선-인공지능반도체융합,,2150663301,선형대수,가,대면+녹화,,나현숙,컴퓨터학부,3.0/3.0,0,50,월 10:30-11:45 (정보과학관 21202 (이준호강의실)-나현숙),2학년 컴퓨터 (대상외수강제한)(대상외수강제한)
,전선-컴퓨터,복선-컴퓨터/융선-AI로봇융합/융선-ICT유통물류융합/융선-인공지능반도체융합,,2150663302,선형대수,나,대면+녹화,,나현숙,컴퓨터학부,3.0/3.0,0,50,월 12:00-13:15 (정보과학관 21202 (이준호강의실)-나현숙),2학년 컴퓨터 (대상외수강제한)(대상외수강제한)
,전선-컴퓨터,복선-컴퓨터/융선-AI로봇융합/융선-ICT유통물류융합/융선-인공지능반도체융합,,2150663303,선형대수,다,대면+녹화,,나현숙,컴퓨터학부,3.0/3.0,0,50,월 13:30-14:45 (정보과학관 21202 (이준호강의실)-나현숙),2학년 컴퓨터 (대상외수강제한)(대상외수강제한)
,전선-컴퓨터,복선-컴퓨터/융선-AI로봇융합/융선-ICT유통물류융합/융선-인공지능반도체융합,,2150663304,선형대수,라,,,이광연,컴퓨터학부,3.0/3.0,0,50,수 금 15:00-16:15 (미래관 20402-이광연),2학년 컴퓨터 (대상외수강제한)(대상외수강제한)
,전필-컴퓨터,복선-컴퓨터/융선-ICT유통물류융합/융선-빅데이터컴퓨팅융합,,2150189901,자료구조,가,,,신용태,컴퓨터학부,3.0/3.0,0,50,화 수 15:00-16:15 (정보과학관 21202 (이준호강의실)-신용태),2학년 컴퓨터 (대상외수강제한)(대상외수강제한)
,전필-컴퓨터,복선-컴퓨터/융선-ICT유통물류융합/융선-빅데이터컴퓨팅융합,,2150189902,자료구조,나,영·한혼합,,조은상,컴퓨터학부,3.0/3.0,0,50,"월 13:30-14:45 (정보과학관 21203 (김재상강의실)-조은상)
목 15:00-16:15 (정보과학관 21203 (김재상강의실)-조은상)",2학년 컴퓨터 (대상외수강제한)(대상외수강제한)
,전필-컴퓨터,복선-컴퓨터/융선-ICT유통물류융합/융선-빅데이터컴퓨팅융합,,2150189903,자료구조,다,영어,,조은상,컴퓨터학부,3.0/3.0,0,50,"월 15:00-16:15 (정보과학관 21202 (이준호강의실)-조은상)
목 13:30-14:45 (정보과학관 21203 (김재상강의실)-조은상)",2학년 컴퓨터 (대상외수강제한)(대상외수강제한)
,전필-컴퓨터,복선-컴퓨터/융선-ICT유통물류융합/융선-빅데이터컴퓨팅융합,,2150189904,자료구조,라,,,문성필,컴퓨터학부,3.0/3.0,0,50,"수 10:30-11:45 (정보과학관 21202 (이준호강의실)-문성필)
목 15:00-16:15 (정보과학관 21204 (김선행강의실)-문성필)",2학년 컴퓨터 (대상외수강제한)(대상외수강제한)
,전필-컴퓨터,복선-컴퓨터/융선-ICT유통물류융합/융선-빅데이터컴퓨팅융합,,2150189905,자료구조,마,,,문성필,컴퓨터학부,3.0/3.0,0,50,"수 13:30-14:45 (정보과학관 21202 (이준호강의실)-문성필)
목 16:30-17:45 (정보과학관 21204 (김선행강의실)-문성필)",2학년 컴퓨터 (대상외수강제한)(대상외수강제한)
,전선-컴퓨터,복선-컴퓨터,,2150020801,확률및통계,가,영어,,유용석,컴퓨터학부,3.0/3.0,0,50,화 목 09:00-10:15 (정보과학관 21203 (김재상강의실)-유용석),2학년 컴퓨터 (대상외수강제한)(대상외수강제한)
,전선-컴퓨터,복선-컴퓨터,,2150020802,확률및통계,나,영어,,유용석,컴퓨터학부,3.0/3.0,0,50,화 목 10:30-11:45 (정보과학관 21203 (김재상강의실)-유용석),2학년 컴퓨터 (대상외수강제한)(대상외수강제한)
,전선-컴퓨터,복선-컴퓨터,,2150020803,확률및통계,다,영어,,이현욱,컴퓨터학부,3.0/3.0,0,50,화 금 13:30-14:45 (정보과학관 21201-이현욱),2학년 컴퓨터 (대상외수강제한)(대상외수강제한)
,전선-컴퓨터,복선-컴퓨터/융선-인공지능반도체융합,,2150534301,네트워크프로그래밍,가,영어,,최봉준,컴퓨터학부,3.0/3.0,0,50,화 목 10:30-11:45 (정보과학관 21202 (이준호강의실)-최봉준),3학년 컴퓨터
,전선-컴퓨터,복선-컴퓨터/융선-인공지능반도체융합,,2150534302,네트워크프로그래밍,나,영어,,최봉준,컴퓨터학부,3.0/3.0,0,50,화 목 12:00-13:15 (정보과학관 21202 (이준호강의실)-최봉준),3학년 컴퓨터
,전선-컴퓨터,복선-컴퓨터,,2150652501,리눅스시스템프로그래밍,가,,,홍지만,컴퓨터학부,3.0/3.0,0,40,월 수 10:30-11:45 (정보과학관 21205 (실습실)-홍지만),3학년 컴퓨터
,전선-컴퓨터,복선-컴퓨터,,2150652502,리눅스시스템프로그래밍,나,,,홍지만,컴퓨터학부,3.0/3.0,0,40,월 수 12:00-13:15 (정보과학관 21205 (실습실)-홍지만),3학년 컴퓨터
,전선-컴퓨터,복선-컴퓨터,,2150534601,머신러닝,가,,,황규백,컴퓨터학부,3.0/3.0,0,50,월 수 12:00-13:15 (정보과학관 21203 (김재상강의실)-황규백),3학년 컴퓨터학부
,전선-컴퓨터,복선-컴퓨터,,2150534602,머신러닝,나,,,황규백,컴퓨터학부,3.0/3.0,0,50,월 수 15:00-16:15 (정보과학관 21203 (김재상강의실)-황규백),3학년 컴퓨터학부
,전선-컴퓨터,복선-컴퓨터,,2150508501,문제해결,,,,이제영,컴퓨터학부,3.0/3.0,0,50,월 수 16:30-17:45 (정보과학관 21204 (김선행강의실)-이제영),3학년 컴퓨터
,교직전공-컴퓨터,,,5012317401,상업교과교육론,교직전공(교과교육영역); 학점교류생 수강불가,,,이종호,학사팀,3.0/3.0,0,40,월 18:00-20:45 (조만식기념관 12202-이종호),"3학년 ;교직이수자 ,컴퓨터 ,경영학부 ,회계학과 ,글로벌통상
4학년 ;교직이수자 ,경영학부 ,회계학과 ,글로벌통상 ,컴퓨터"
,교직전공-컴퓨터,,,5010162001,상업교과논리및논술,교직전공(교과교육영역); 학점교류생 수강불가,,,이종호,학사팀,3.0/2.0,0,20,목 18:00-20:45 (조만식기념관 12202-이종호),"3학년 ;교직이수자 ,경영학부 ,회계학과 ,글로벌통상 ,컴퓨터
4학년 ;교직이수자 ,경영학부 ,회계학과 ,글로벌통상 ,컴퓨터"
,전선-컴퓨터,복선-컴퓨터,,2150558501,소프트웨어공학,,,,,컴퓨터학부,3.0/3.0,0,40,"목 15:00-16:15 (정보과학관 21403-)
목 16:30-17:45 (정보과학관 21403-)",3학년 컴퓨터
,전선-컴퓨터,복선-컴퓨터,,2150558502,소프트웨어공학,,,,,컴퓨터학부,3.0/3.0,0,50,"목 09:00-10:15 (미래관 20403-)
목 10:30-11:45 (미래관 20403-)",3학년 컴퓨터
,전선-컴퓨터,복선-컴퓨터/융선-ICT유통물류융합,,2150172801,시스템프로그래밍,가,,,최승훈,컴퓨터학부,3.0/3.0,0,50,화 금 09:00-10:15 (정보과학관 21201-최승훈),3학년 컴퓨터
,전선-컴퓨터,복선-컴퓨터/융선-ICT유통물류융합,,2150172802,시스템프로그래밍,나,,,최승훈,컴퓨터학부,3.0/3.0,0,50,화 금 10:30-11:45 (정보과학관 21201-최승훈),3학년 컴퓨터
,전선-컴퓨터,복선-컴퓨터,,2150064501,오픈소스기반고급설계,,,,김익수,SW교육팀,3.0/3.0,0,50,"목 18:00-19:15 (전산관 19531(70인 강의실)-김익수)
목 19:30-20:45 (전산관 19531(70인 강의실)-김익수)","3학년 컴퓨터학부, SW학부, AI융합학부, 글로벌미디어학부 ,IT융합전공
4학년 컴퓨터학부, SW학부, AI융합학부, 글로벌미디어학부 ,IT융합전공
5학년 컴퓨터학부, SW학부, AI융합학부, 글로벌미디어학부 ,IT융합전공 (대상외수강제한)(대상외수강제한)"
,전선-컴퓨터,복선-컴퓨터,,2150553701,정보기술세미나1,,,,"
김철홍",컴퓨터학부,1.0/1.0,0,100,"목 16:30-17:20 (정보과학관 21102-김철홍)
목 17:30-18:20 (정보과학관 21102-)","3학년 컴퓨터
4학년 컴퓨터"
,전선-컴퓨터,복선-컴퓨터,,2150226701,파일처리,가,,,박동주,컴퓨터학부,3.0/3.0,0,50,화 목 12:00-13:15 (정보과학관 21201-박동주),3학년 컴퓨터
,전선-컴퓨터,복선-컴퓨터,,2150226702,파일처리,나,,,박동주,컴퓨터학부,3.0/3.0,0,50,화 목 15:00-16:15 (정보과학관 21201-박동주),3학년 컴퓨터
,전선-컴퓨터,복선-컴퓨터,,2150226703,파일처리,다,,,정영희,컴퓨터학부,3.0/3.0,0,50,"화 09:00-10:15 (정보과학관 21204 (김선행강의실)-정영희)
수 16:30-17:45 (정보과학관 21303-정영희)",3학년 컴퓨터
,전선-컴퓨터,복선-컴퓨터/융선-ICT유통물류융합,,2150213301,프로그래밍언어,가,,,김철홍,컴퓨터학부,3.0/3.0,0,50,월 수 13:30-14:45 (정보과학관 21204 (김선행강의실)-김철홍),3학년 컴퓨터
,전선-컴퓨터,복선-컴퓨터/융선-ICT유통물류융합,,2150213302,프로그래밍언어,나,,,김철홍,컴퓨터학부,3.0/3.0,0,50,월 수 10:30-11:45 (정보과학관 21204 (김선행강의실)-김철홍),3학년 컴퓨터
,전선-컴퓨터,복선-컴퓨터/융선-ICT유통물류융합,,2150213303,프로그래밍언어,다,,,양승민,컴퓨터학부,3.0/3.0,0,50,수 금 12:00-13:15 (정보과학관 21204 (김선행강의실)-양승민),3학년 컴퓨터
,전선-컴퓨터,복선-컴퓨터/융선-ICT유통물류융합,,2150565701,데이터베이스응용,가,,,박동주,컴퓨터학부,3.0/3.0,0,50,월 수 12:00-13:15 (정보과학관 21201-박동주),4학년 컴퓨터
,전선-컴퓨터,복선-컴퓨터/융선-ICT유통물류융합,,2150565702,데이터베이스응용,나,,,정영희,컴퓨터학부,3.0/3.0,0,50,"화 12:00-13:15 (정보과학관 21204 (김선행강의실)-정영희)
수 15:00-16:15 (미래관 20107-정영희)",4학년 컴퓨터
,전선-컴퓨터,복선-컴퓨터/융선-AI로봇융합,,2150534701,자연어처리,,영어,,유용석,컴퓨터학부,3.0/3.0,0,50,월 수 09:00-10:15 (정보과학관 21203 (김재상강의실)-유용석),4학년 컴퓨터학부
,전선-컴퓨터,복선-컴퓨터,,2150554601,전공종합설계1,가,EL+,,장훈,컴퓨터학부,3.0/3.0,0,50,월 수 13:30-14:45 (정보과학관 21201-장훈),4학년 컴퓨터
,전선-컴퓨터,복선-컴퓨터,,2150554602,전공종합설계1,나,EL+,,장훈,컴퓨터학부,3.0/3.0,0,50,월 수 15:00-16:15 (정보과학관 21201-장훈),4학년 컴퓨터
,전선-컴퓨터,복선-컴퓨터,,2150604601,컴퓨터공학특강1,,EL+,,최중규,컴퓨터학부,2.0/2.0,0,50,"금 10:30-11:20 (정보과학관 21202 (이준호강의실)-최중규)
금 11:30-12:20 (정보과학관 21202 (이준호강의실)-최중규)",4학년 컴퓨터
,전선-컴퓨터,복선-컴퓨터,,2150175701,컴퓨터그래픽스및AI응용,가,,,이정진,컴퓨터학부,3.0/3.0,0,50,화 금 13:30-14:45 (정보과학관 21203 (김재상강의실)-이정진),4학년 컴퓨터
,전선-컴퓨터,복선-컴퓨터,,2150175702,컴퓨터그래픽스및AI응용,나,,,이정진,컴퓨터학부,3.0/3.0,0,50,화 금 15:00-16:15 (정보과학관 21203 (김재상강의실)-이정진),4학년 컴퓨터
